source_id,ra,e_ra,dec,e_dec,parallax,e_parallax,pmra,e_pmra,pmdec,e_pmdec,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP_RP,BP_G,G_RP,rv,e_rv,rv_flag,rv_gaia,e_rv_gaia,rv_bh18,e_rv_bh18,U,e_U,V,e_V,B,e_B,I,e_I,CUBI,e_CUBI,chi,sharp,vary,RAJ2000,DEJ2000,Cluster,_2MASS,Jmag,e_Jmag,Kmag,e_Kmag,dCUBI,X,Y,pm_X,pm_Y,r,theta,pm_r,pm_t
4689613325238414080,5.29652907769,0.0325,-72.22245732524,0.0301,0.1343,0.0354,5.389,0.04,-2.247,0.039,0.941,16.193476,0.002792,16.63298,0.003736,15.587551,0.004414,1.045429,0.439505,0.605925,,,,,,,,17.709,0.0056,16.409,0.0018,17.232,0.0014,15.481,0.0024,-1.2740011,0.0064062467,1.149,0.127,0.372,b'00 21 11.17',b'-72 13 20.9\r',b'NGC104',,,,,,1.2618753552401785,-0.22159687468346967,-0.14234823169912514,0.1689277119195202,-0.1256716067740152,0.2633784234468518,-147.28433587561543,-0.07420775686156512,0.19703586837198436
4689807973146848768,5.31037945244,0.0342,-72.00053102054,0.0321,0.171,0.038,5.096,0.046,-2.987,0.04,1.007,16.396292,0.002799,16.83148,0.004479,15.804647,0.004282,1.026833,0.435188,0.591644,,,,,,,,17.805,0.0085,16.615,0.0009,17.392,0.0016,15.723,0.0014,-1.2560005,0.008906739,1.109,0.014,0.315,b'00 21 14.49',b'-72 00 01.9\r',b'NGC104',,,,,,,-0.21999262508998432,0.07961287318038295,-0.11586241293117037,0.02854969671665713,0.23395504839609282,160.10537590808167,0.11866296514802274,0.012581121377893195
4689617826364032768,5.33701228116,0.0302,-72.13420519847,0.0302,0.1266,0.0347,4.641,0.04,-3.028,0.04,0.975,16.319069,0.002807,16.722025,0.007786,15.688826,0.00513,1.033199,0.402956,0.630243,,,,,,,,17.783,0.0059,16.537,0.0011,17.344,0.0009,15.628,0.0017,-1.2769985,0.0062705665,1.125,0.1,0.354,b'00 21 20.88',b'-72 08 03.1\r',b'NGC104',,,,,,,-0.21024230492589932,-0.05395713480172987,-0.5717722352100959,0.04215707126569352,0.21705575130958146,-165.6061142645065,0.5433444501448178,-0.18296862056559218
4689613771914956672,5.48207178389,0.0332,-72.19317041081,0.033,0.0812,0.0369,5.753,0.042,-2.416,0.041,2.851,14.310543,0.002788,14.754232,0.004178,13.607922,0.004118,1.146311,0.443689,0.702621,-14.16,4.64,B&H+18,-14.16,4.64,,,16.101,0.0064,14.582,0.0039,15.54,0.0034,13.543,0.004,-1.4359999,0.008948743,1.461,0.06,1.432,b'00 21 55.69',b'-72 11 35.4\r',b'NGC104',,,,,,0.38923942938620687,-0.1652130122622945,-0.11246704294871167,0.5268611241377211,-0.07809310320773373,0.19986038919808105,-145.75533010955573,-0.39158040912581515,0.36103456909988013
4689600509056058368,5.36971846292,0.04,-72.30048408764,0.036,0.2085,0.0428,5.278,0.053,-3.048,0.046,1.081,16.456886,0.002809,16.896473,0.00452,15.860188,0.004553,1.036285,0.439587,0.596699,,,,,,,,17.871,0.0112,16.667,0.0028,17.449,0.002,15.725,0.0055,-1.3019981,0.012794139,1.101,0.121,0.536,b'00 21 28.73',b'-72 18 01.7\r',b'NGC104',,,,,,,-0.19840568786844193,-0.22011425851716837,0.06364603327470668,0.03852547493292308,0.29633613310076184,-132.03073699839226,-0.07122905040294521,0.021481437314738658
4689614459109731968,5.38051986219,0.035,-72.1885253359,0.0339,0.1941,0.0395,5.142,0.045,-3.032,0.042,0.947,16.3887,0.002804,16.827322,0.004256,15.79242,0.004682,1.034902,0.438622,0.59628,,,,,,,,17.768,0.006,16.605,0.001,17.413,0.0009,15.692,0.0015,-1.3660002,0.0063142697,1.102,0.093,0.196,b'00 21 31.32',b'-72 11 18.7\r',b'NGC104',,,,,,,-0.19631636503060299,-0.1081270483518303,-0.07310324539440931,0.039901173025202956,0.22412401425128012,-151.15492380468336,0.04478309643127594,-0.07021867536495865
4689824637619709568,5.41782345743,0.0335,-71.8394175225,0.0324,0.1232,0.0377,4.816,0.041,-2.56,0.043,0.993,16.396677,0.002804,16.847343,0.005553,15.785346,0.004239,1.061997,0.450666,0.611331,,,,,,,,17.863,0.006,16.61,0.0012,17.431,0.0022,15.662,0.003,-1.3369989,0.0073945927,1.111,0.035,0.402,b'00 21 40.28',b'-71 50 21.9\r',b'NGC104',,,,,,,-0.18840962876878276,0.24108048043804475,-0.4058361016732973,-0.04183268664534433,0.30597056437021686,128.00839843951397,0.2169436958728027,0.3455261899109753
4689619269472951808,5.41852671718,0.0335,-72.0564534622,0.0336,0.1831,0.0401,5.228,0.042,-2.293,0.043,1.008,16.413486,0.002799,16.849125,0.003857,15.823021,0.00415,1.026104,0.435638,0.590466,,,,,,,,17.742,0.0052,16.63,0.0011,17.418,0.0014,15.738,0.0019,-1.355998,0.0058796257,1.105,0.084,0.267,b'00 21 40.45',b'-72 03 23.2\r',b'NGC104',,,,,,,-0.18601587751110202,0.024058361343820618,0.003431456306247851,-0.10181745441187696,0.18756521915529847,172.63056018651304,-0.016462894769098714,0.10053627211667396
4689619063314527232,5.42200600377,0.0311,-72.06328352542,0.0318,0.1768,0.0369,5.152,0.042,-3.061,0.042,1.024,16.435804,0.002802,16.885223,0.003908,15.837419,0.004309,1.047805,0.449419,0.598386,,,,,,,,17.727,0.0081,16.668,0.0023,17.477,0.0024,15.749,0.0019,-1.4779997,0.008985545,1.254,0.065,0.488,b'00 21 41.28',b'-72 03 47.8\r',b'NGC104',,,,,,,-0.18487595680657112,0.017239354928456567,-0.0650537933704287,0.051494631374400406,0.18567798674989575,174.67267535900163,0.06955383751453541,-0.04523225374961351
4689619269472946944,5.42847472434,0.0386,-72.05134473989,0.0385,0.1996,0.0456,5.529,0.054,-3.133,0.051,1.323,16.26919,0.002929,16.35507,0.012595,15.373345,0.01004,0.981725,0.08588,0.895844,,,,,,,,17.614,0.0094,16.5,0.0023,17.312,0.003,15.566,0.0012,-1.4440002,0.010382677,1.105,0.113,0.678,b'00 21 42.83',b'-72 03 04.8\r',b'NGC104',,,,,,0.5072828640884007,-0.18300163848970966,0.029197312045835963,0.3122835972489953,0.06266891183320975,0.1853161696145814,170.9350473707374,-0.29850954890072817,-0.11108774386139587
4689614459109730560,5.38787475111,0.0305,-72.18740956982,0.0289,0.1373,0.0339,4.91,0.039,-2.647,0.036,1.201,15.673023,0.00282,16.095335,0.003561,15.031028,0.004011,1.064307,0.422312,0.641995,,,,,,,,17.147,0.0058,15.872,0.0012,16.713,0.0008,14.936,0.0016,-1.3429995,0.0061220913,1.224,0.17,0.085,b'00 21 33.09',b'-72 11 14.7\r',b'NGC104',,,,,,0.8708506820928649,-0.19407850988909958,-0.10698750536192783,-0.30954405631935883,-0.03266821930586595,0.22161406612474277,-151.1338579575356,0.2868542669482751,-0.12082783159862749
4689617856430762240,5.39401226179,0.0331,-72.12585266892,0.0332,0.1871,0.039,5.341,0.045,-3.067,0.045,1.024,16.417103,0.002804,16.860165,0.004202,15.82063,0.00437,1.039535,0.443062,0.596473,,,,,,,,17.854,0.0103,16.634,0.0013,17.432,0.0013,15.738,0.0012,-1.2719984,0.010531382,1.098,0.08,0.09,b'00 21 34.56',b'-72 07 33.1\r',b'NGC104',,,,,,,-0.19284369270573395,-0.04541432722382348,0.12552159564988694,0.04695871249641447,0.198119032234604,-166.74840524188593,-0.13294354438180736,-0.016935337641069945
4689811477840043904,5.40641473137,0.03,-71.92186086652,0.0287,0.1492,0.034,4.735,0.037,-2.918,0.036,1.035,16.129248,0.002791,16.57344,0.003676,15.515545,0.004265,1.057896,0.444193,0.613703,,,,,,,,17.583,0.0067,16.352,0.0013,17.17,0.002,15.425,0.0022,-1.3319998,0.0075980257,1.122,0.062,0.297,b'00 21 37.54',b'-71 55 18.7\r',b'NGC104',,,,,,1.0007767477881186,-0.19112303406248432,0.1586059242471544,-0.48264677009335943,0.02855394704626576,0.24836234286933198,140.31197668013084,0.38964739631963013,0.28624838709555417
4689852846964760576,5.41508115391,0.0426,-71.69764308373,0.0398,0.2086,0.0453,4.912,0.056,-2.72,0.052,1.036,16.499985,0.002815,16.925407,0.005676,15.91334,0.005455,1.012068,0.425423,0.586645,,,,,,,,17.972,0.0144,16.66,0.0032,17.458,0.0032,15.656,0.0051,-1.2880001,0.01593267,1.553,0.103,0.01,b'00 21 39.62',b'-71 41 51.6\r',b'NGC104',,,,,,,-0.1906914421420598,0.3828369729814471,-0.3081050485213712,-0.008943913575959677,0.4277000981854175,116.47793689812966,0.12936385908841944,0.27977438495359486
4689618165655583232,5.471992084,0.0326,-72.09042858985,0.0341,0.1525,0.039,5.461,0.042,-2.982,0.044,0.999,16.47069,0.002799,16.897266,0.004009,15.879987,0.004504,1.01728,0.426577,0.590703,,,,,,,,17.782,0.0142,16.691,0.001,17.477,0.0017,15.793,0.0014,-1.3789988,0.014469969,1.098,0.095,0.353,b'00 21 53.28',b'-72 05 25.5\r',b'NGC104',,,,,,,-0.1692346258286745,-0.009757498125938728,0.2404889640829508,0.036897395945909246,0.16951568466973538,-176.7001717561898,-0.24221408304660833,-0.02299342617294664
4689834979901059968,5.48276516774,0.0361,-71.91263586934,0.0351,0.1988,0.041,4.92,0.046,-2.155,0.045,1.051,16.32708,0.002801,16.765162,0.004376,15.724335,0.004532,1.040827,0.438082,0.602745,,,,,,,,17.665,0.0117,16.544,0.0013,17.343,0.0024,15.628,0.0024,-1.3929996,0.012416521,1.106,0.06,0.374,b'00 21 55.86',b'-71 54 45.5\r',b'NGC104',,,,,,,-0.16751423195985074,0.1680578247282458,-0.30846602220634595,-0.11922303189246311,0.2372855881875013,134.90718671731025,0.13332493405901283,0.30263820007989256
4689836281284451584,5.45971369481,0.0442,-71.8500318442,0.0423,0.2558,0.0513,4.375,0.063,-2.701,0.057,2.049,15.762684,0.002859,16.00236,0.009523,14.993979,0.007588,1.008381,0.239676,0.768705,,,,,,,,17.22,0.0097,15.971,0.0016,16.759,0.0022,15.036,0.0024,-1.262002,0.010465658,1.162,0.169,0.505,b'00 21 50.33',b'-71 51 00.1\r',b'NGC104',,,,,,1.2986857497985553,-0.17525486599138065,0.23059323976114252,-0.8474335182029847,-0.0058353876258687,0.2896334067009476,127.23546456850919,0.508129391590917,0.6782198322992898
4689807320311803776,5.45940279068,0.0333,-72.00279633295,0.0321,0.1773,0.0373,4.909,0.043,-2.755,0.042,1.034,16.370323,0.002803,16.763964,0.010215,15.72825,0.006647,1.035714,0.393641,0.642074,,,,,,,,17.718,0.0163,16.6,0.0009,17.401,0.0013,15.687,0.0014,-1.3969975,0.01646299,1.091,-0.006,0.257,b'00 21 50.26',b'-72 00 10.1\r',b'NGC104',,,,,,,-0.17392489033637568,0.07783511963240401,-0.3129386099781993,-0.0025274432017551376,0.19054703704521608,155.89046002264476,0.28460736214772314,0.13013689329141215
4689617998162668544,5.49751273344,0.033,-72.1039305158,0.0337,0.1908,0.0384,5.639,0.042,-2.623,0.046,1.087,16.277742,0.002799,16.699675,0.004585,15.675894,0.004524,1.023781,0.421932,0.601849,-13.9,0.46,B&H+18,,,-13.9,0.46,17.594,0.0208,16.492,0.0017,17.271,0.0014,15.588,0.0016,-1.3599997,0.02095519,1.135,0.08,0.463,b'00 21 59.40',b'-72 06 14.2\r',b'NGC104',b'00215937-7206141',14.96,0.04,14.34,0.07,0.8755695924275853,-0.16126928947307842,-0.023188849625954445,0.4139962315904663,-0.03355157268665545,0.1629279180316458,-171.81754610840406,-0.4050064380406839,0.09213236644335442
4689618273040544128,5.5003125984,0.0721,-72.07247895966,0.074,0.1673,0.0881,5.375,0.099,-2.845,0.099,2.879,15.759068,0.002976,16.146938,0.003977,15.098066,0.004217,1.048872,0.38787,0.661002,,,,,,,,17.049,0.0164,15.951,0.001,16.781,0.0012,15.022,0.0013,-1.4910002,0.016538743,1.415,0.065,0.348,b'00 22 00.07',b'-72 04 20.9\r',b'NGC104',,,,,,0.17959327164113661,-0.16068161071382336,0.008269002518343666,0.15179945576696707,0.013542583099875884,0.16089423987277185,177.05404144513085,-0.15090283793602174,-0.021326270912168207
4689618268747950848,5.51636728616,0.0338,-72.07123914347,0.0333,0.1448,0.0385,5.214,0.044,-2.238,0.043,0.993,16.42135,0.002816,16.731739,0.004006,15.916579,0.004641,0.81516,0.310389,0.504771,,,,,,,,17.054,0.0164,16.568,0.0015,17.156,0.0019,15.847,0.0018,-1.4109993,0.01671586,1.411,0.186,0.231,b'00 22 03.93',b'-72 04 16.5\r',b'NGC104',,,,,,,-0.15575037399899144,0.009550956401390942,-0.01511170604980228,-0.10380485238432656,0.1560429420672623,176.490890613582,0.008729765227425773,0.10453517225002065
4689831647004046080,5.54772043683,0.0329,-71.95100457054,0.0328,0.1511,0.038,5.102,0.039,-2.732,0.041,0.94,16.302298,0.002794,16.745628,0.003767,15.696623,0.004171,1.049006,0.443331,0.605675,-18.78,0.4,B&H+18,,,-18.78,0.4,17.638,0.0043,16.521,0.0016,17.344,0.0011,15.612,0.0011,-1.4379988,0.0047031906,1.194,-0.016,0.172,b'00 22 11.45',b'-71 57 03.6\r',b'NGC104',b'00221141-7157035',15.01,0.05,14.28,0.07,,-0.14704641797095705,0.12986026610250181,-0.12449786999140564,-0.0003757986442967482,0.19617935097838912,138.55149434739081,0.09306873748049083,0.08269262942249131
4689642835947407872,5.54793949321,0.0302,-72.01259107974,0.0301,0.0768,0.0351,4.988,0.041,-2.419,0.038,1.97,15.03694,0.00279,15.464677,0.003838,14.378908,0.004041,1.085769,0.427737,0.658031,,,,,,,,16.578,0.0027,15.245,0.0009,16.113,0.0012,14.29,0.0009,-1.3580027,0.0033136082,1.585,0.194,0.155,b'00 22 11.51',b'-72 00 45.3\r',b'NGC104',,,,,,0.7736272529157744,-0.1464936472440588,0.06827629786657731,-0.24096917607055893,-0.06253286711938494,0.1616231466505721,155.0111845933983,0.19199564825430837,0.15847452267699874
4689835289138619776,5.54057544644,0.0284,-71.86444046133,0.0279,0.1549,0.0319,5.226,0.037,-2.767,0.036,1.0,16.094969,0.002789,16.52721,0.003979,15.484808,0.004226,1.042402,0.432241,0.610161,,,,,,,,17.296,0.0066,16.308,0.0029,17.121,0.0034,15.382,0.0024,-1.5640011,0.008511169,1.253,0.029,0.669,b'00 22 09.74',b'-71 51 52.0\r',b'NGC104',,,,,,-0.08205990976046229,-0.1499519270081527,0.21640362253548281,0.00012792782331917237,0.006212635869060601,0.263279524953875,124.71913608643737,0.005033638237406041,-0.003643582860927051
4689641465868334848,5.57796234778,0.0323,-72.08399198753,0.0341,0.1866,0.038,4.425,0.04,-2.842,0.042,1.046,16.36093,0.002804,16.785131,0.004734,15.755933,0.00438,1.029199,0.424202,0.604997,,,,,,,,17.565,0.0044,16.571,0.0011,17.373,0.0017,15.669,0.001,-1.5119982,0.005112729,1.221,0.101,0.452,b'00 22 18.71',b'-72 05 02.4\r',b'NGC104',,,,,,,-0.13669585089422584,-0.003051921810449735,-0.802152068467562,0.027426096168590937,0.136729915813744,-178.72100585093318,0.8013400475863576,-0.045323943254435874
4689638098614169088,5.58077787877,0.0343,-72.14903942935,0.0353,0.1714,0.0387,5.278,0.043,-3.234,0.048,1.028,16.37494,0.002808,16.765665,0.010844,15.669502,0.015858,1.096163,0.390724,0.705439,,,,,,,,17.642,0.0069,16.597,0.0012,17.412,0.0013,15.685,0.0013,-1.4970007,0.007258099,1.166,0.046,0.245,b'00 22 19.39',b'-72 08 56.5\r',b'NGC104',,,,,,,-0.13535269208721384,-0.06809122765179026,0.053554794104741114,0.09741111074168597,0.15151490533404313,-153.2946232305859,-0.09161889150756745,-0.06295251533064272
4689642599739387264,5.58447207493,0.0332,-72.03220170435,0.0327,0.1017,0.0389,5.756,0.045,-2.79,0.043,0.973,16.338596,0.002807,16.72618,0.006047,15.703876,0.005443,1.022304,0.387583,0.634721,-8.14,0.37,B&H+18,,,-8.14,0.37,17.534,0.0053,16.553,0.0014,17.348,0.0019,15.646,0.0015,-1.5159988,0.006128621,1.115,0.037,0.266,b'00 22 20.27',b'-72 01 55.9\r',b'NGC104',b'00222022-7201558',15.1,0.03,14.44,0.08,,-0.13506990480185543,0.0487516556378509,0.5280977665234338,0.008243106453028295,0.14359875734355743,160.153637650813,-0.4939335915944868,-0.1870422596784105
4689641397142221568,5.58938765634,0.0464,-72.08917146328,0.0431,0.2177,0.0497,4.416,0.06,-2.551,0.056,1.392,16.377588,0.002852,16.78318,0.004519,15.754595,0.004427,1.028585,0.405592,0.622993,,,,,,,,17.675,0.0055,16.563,0.0015,17.353,0.0016,15.668,0.0013,-1.3630018,0.0060876925,1.232,0.201,0.409,b'00 22 21.45',b'-72 05 21.0\r',b'NGC104',,,,,,,-0.13314403242122233,-0.008205660844695643,-0.8138281544539013,-0.029319848885857477,0.13339665003020756,-176.4733241897564,0.8140905404543304,-0.02079688590411472
4689642870307542400,5.59260518112,0.0304,-72.0123108675,0.0308,0.0961,0.0356,5.821,0.038,-2.766,0.041,1.04,16.177328,0.002791,16.596773,0.005695,15.55225,0.004697,1.044523,0.419445,0.625078,,,,,,,,17.48,0.0044,16.399,0.0009,17.218,0.0013,15.472,0.001,-1.4840012,0.004872371,1.187,0.173,0.287,b'00 22 22.23',b'-72 00 44.3\r',b'NGC104',,,,,,0.31127062152916757,-0.13270295462511933,0.06866004913804243,0.5925171886631647,0.004102589326338939,0.14941310690121828,152.6431111769897,-0.5243656279019037,-0.2759241533021769
4689637308340189568,5.63437880138,0.0333,-72.15759125664,0.0319,0.1738,0.0368,5.221,0.042,-2.656,0.042,0.986,16.319529,0.00281,16.682089,0.009314,15.672789,0.00547,1.0093,0.36256,0.64674,,,,,,,,17.542,0.0057,16.542,0.0018,17.342,0.0014,15.635,0.0017,-1.5069981,0.006268971,1.117,0.021,0.461,b'00 22 32.25',b'-72 09 27.3\r',b'NGC104',,,,,,,-0.11886706948510282,-0.07652970111463692,-0.010254476240045494,-0.011448783542063754,0.14137247030688796,-147.22551518084148,0.014819657022411522,0.00407513107626936
4689836182491761408,5.64070359854,0.0304,-71.83549192439,0.0325,0.1749,0.035,5.023,0.037,-2.828,0.041,1.059,16.144197,0.00279,16.582329,0.003881,15.542796,0.004405,1.039533,0.438131,0.601401,,,,,,,,17.324,0.0062,16.351,0.0024,17.175,0.0023,15.43,0.0011,-1.5959988,0.0070873126,1.185,0.079,0.26,b'00 22 33.77',b'-71 50 07.8\r',b'NGC104',,,,,,-0.2145753745373268,-0.11896951745120549,0.24557477133794928,-0.20746600280871821,0.02937771922766043,0.2728749061387997,115.84802287809829,0.11689076644967283,0.17390152796124123
4689831715725945600,5.56312508335,0.0329,-71.94278059501,0.036,0.1597,0.0402,4.952,0.04,-2.607,0.046,0.991,16.280073,0.0028,16.721523,0.003552,15.676661,0.004273,1.044862,0.44145,0.603412,,,,,,,,17.603,0.0036,16.499,0.0012,17.321,0.0012,15.592,0.0012,-1.4469976,0.004156922,1.148,0.016,0.23,b'00 22 15.15',b'-71 56 34.0\r',b'NGC104',,,,,,0.49398867613887637,-0.14233641888962806,0.13812098703519504,-0.2762028892166989,-0.022626053861998268,0.19833573354768974,135.86112280537952,0.1824613073934121,0.20858534375479226
4689830616214364544,5.60801747006,0.0339,-71.98013543305,0.034,0.1344,0.039,5.165,0.041,-3.219,0.043,1.022,16.42127,0.00281,16.85073,0.003881,15.806286,0.004252,1.044445,0.429461,0.614985,,,,,,,,17.675,0.0053,16.64,0.0014,17.454,0.0012,15.718,0.0011,-1.5150013,0.0056727417,1.137,0.07,0.18,b'00 22 25.93',b'-71 58 48.5\r',b'NGC104',,,,,,,-0.12816484397302702,0.1008680422800425,-0.0611169441552127,0.10111039683654448,0.16309687055256086,141.79661670035568,0.11055915011570008,-0.04165654254746763
4689623804960222720,5.61391051039,0.0364,-72.28944923795,0.0339,0.1639,0.0399,5.715,0.048,-2.235,0.044,0.949,16.453556,0.002809,16.83257,0.012535,15.809827,0.009192,1.022742,0.379013,0.643729,,,,,,,,17.735,0.0065,16.648,0.0036,17.46,0.0016,15.735,0.0038,-1.4499979,0.007861934,1.191,0.008,0.401,b'00 22 27.34',b'-72 17 22.0\r',b'NGC104',,,,,,,-0.1242433691490665,-0.20842568273720918,0.48185673762951453,-0.10109986864664933,0.2426472336582121,-120.79933597466008,-0.1598851748608658,0.4656649330785376
4689625179349708928,5.6159885001,0.0313,-72.2110653941,0.0294,0.148,0.0347,5.536,0.04,-1.936,0.039,1.022,16.111008,0.002791,16.540258,0.004087,15.500412,0.004576,1.039846,0.429251,0.610596,,,,,,,,17.344,0.0052,16.322,0.002,17.144,0.0023,15.41,0.0012,-1.5339985,0.0062498,1.183,0.168,0.657,b'00 22 27.84',b'-72 12 39.9\r',b'NGC104',,,,,,0.0622678936040574,-0.12414067313908841,-0.13003969496585052,0.30075827721656306,-0.15771024493386868,0.17978105849682116,-133.67051734010124,-0.09360131140803347,0.32644579515452815
4689642805897699968,5.6202713505,0.0243,-72.01666926582,0.0253,0.13,0.0288,4.683,0.03,-2.533,0.032,1.098,15.627533,0.002773,16.085379,0.003502,15.003042,0.00391,1.082336,0.457846,0.624491,,,,,,,,17.016,0.0041,15.863,0.0011,16.71,0.0008,14.909,0.001,-1.494997,0.0043692105,1.197,0.084,0.329,b'00 22 28.87',b'-72 01 00.0\r',b'NGC104',,,,,,0.14555842562670893,-0.12413042786041639,0.06436075790202776,-0.5483853087085276,-0.03147718682855935,0.1398237114316934,152.59357688088338,0.4723476921416917,0.2803656858932719
4689642874617102464,5.60138820877,0.0389,-72.00161937088,0.0377,0.1892,0.0441,4.877,0.049,-2.612,0.051,1.328,16.049274,0.002866,16.398281,0.005019,15.358666,0.005679,1.039615,0.349007,0.690608,,,,,,,,17.43,0.006,16.232,0.0009,17.041,0.0015,15.316,0.0021,-1.3360004,0.0067014927,1.286,0.296,0.255,b'00 22 24.34',b'-72 00 05.8\r',b'NGC104',,,,,,0.9835336680333507,-0.13006542561767867,0.07937043348290307,-0.3529699408223511,-0.018545288987870286,0.15237020920236294,148.60701022954186,0.29163993532525684,0.19969440400586513
4689637269702179072,5.60093686027,0.0226,-72.15986511756,0.0223,0.1084,0.0254,5.373,0.028,-3.135,0.028,2.023,14.266171,0.002776,14.717426,0.004376,13.563289,0.004705,1.154138,0.451256,0.702882,-12.09,4.12,B&H+18,-12.09,4.12,,,15.949,0.0029,14.53,0.0015,15.475,0.0014,13.503,0.0013,-1.4980001,0.003744329,1.521,0.096,0.63,b'00 22 24.23',b'-72 09 35.5\r',b'NGC104',,,,,,0.04477730398565396,-0.1290975040870606,-0.0788723635972967,0.14669954115979872,0.07882933215749342,0.15128455076752814,-148.57707716737522,-0.16628267879884817,0.00921356154649172
4689642805897728128,5.60338139291,0.0284,-72.01949335832,0.0267,0.1532,0.0317,5.045,0.036,-2.041,0.035,0.974,15.992552,0.002788,16.432072,0.00354,15.383434,0.00416,1.048637,0.43952,0.609118,,,,,,,,17.375,0.0037,16.207,0.0006,17.03,0.001,15.29,0.0011,-1.3950014,0.004110961,1.202,0.119,0.204,b'00 22 24.81',b'-72 01 10.2\r',b'NGC104',,,,,,0.6985315679270307,-0.12932526337923833,0.061501187217597196,-0.18903985861417996,-0.13331977864175895,0.14320411927484245,154.56637415770277,0.11346255205978427,0.20158492206025105
4689638476571171840,5.60510974054,0.0336,-72.10511272922,0.033,0.1691,0.038,5.522,0.044,-2.245,0.044,1.299,15.999866,0.002821,16.400179,0.004174,15.341333,0.004225,1.058846,0.400313,0.658532,,,,,,,,17.383,0.0049,16.176,0.0015,16.998,0.0015,15.259,0.001,-1.3539991,0.0054323105,1.31,0.272,0.501,b'00 22 25.23',b'-72 06 18.4\r',b'NGC104',,,,,,0.896142002377142,-0.12819859124438965,-0.024112411781880942,0.28929395201486785,-0.09689520253973397,0.13044649170822914,-169.34789088538662,-0.2663981194544389,0.14870007699639984
4689831750085656320,5.62229102988,0.0315,-71.93194890563,0.0322,0.1583,0.037,5.095,0.036,-3.249,0.039,1.012,16.231297,0.002793,16.671,0.004034,15.629489,0.004226,1.041511,0.439703,0.601808,-19.08,0.49,B&H+18,,,-19.08,0.49,17.574,0.0045,16.453,0.001,17.265,0.0008,15.547,0.0012,-1.4089994,0.0047927024,1.136,0.024,0.091,b'00 22 29.35',b'-71 55 55.0\r',b'NGC104',b'00222929-7155550',14.99,0.04,14.29,0.07,0.656393591071268,-0.12406936533519182,0.14908324680391907,-0.13173555927342256,0.10982650424638102,0.1939562370543302,129.76774667548295,0.16868567655362499,0.031004211612417794
4689642634099076096,5.6497314997,0.0284,-72.03166339909,0.028,0.1125,0.0332,4.657,0.036,-2.486,0.036,1.021,16.003748,0.002788,16.447187,0.003792,15.393335,0.004453,1.053852,0.443439,0.610413,,,,,,,,17.364,0.0075,16.231,0.0014,17.06,0.0013,15.3,0.0009,-1.4559984,0.0077743167,1.174,0.051,1.18,b'00 22 35.94',b'-72 01 54.0\r',b'NGC104',,,,,,0.4081917189068349,-0.11494235349980475,0.049425423350104185,-0.57603163844155,-0.03841884137295091,0.12511841231973456,156.73220627946972,0.5140056009422211,0.2628434858582625
4689637377059641088,5.64972170718,0.078,-72.14507736619,0.0776,0.0774,0.0895,4.776,0.098,-0.919,0.101,3.003,15.692098,0.002923,16.083769,0.004333,15.020594,0.004126,1.063175,0.391671,0.671504,,,,,,,,16.996,0.0051,15.886,0.0026,16.725,0.003,14.949,0.0009,-1.5050001,0.0066947746,1.214,0.129,1.495,b'00 22 35.93',b'-72 08 42.3\r',b'NGC104',,,,,,0.10154441612339751,-0.1142435705301765,-0.06398637178397454,-0.4667338505319371,-0.34986312281328413,0.1309421596796098,-150.7473664578108,0.5781775220993894,0.07717152892124055
4689624938831549056,5.65430043656,0.0506,-72.22405736914,0.0463,0.0109,0.0536,5.703,0.063,-2.489,0.059,1.613,16.350332,0.00288,16.691563,0.005381,15.664589,0.005847,1.026974,0.34123,0.685743,,,,,,,,17.699,0.0112,16.559,0.0035,17.374,0.0031,15.656,0.0029,-1.3930016,0.012372146,1.159,0.157,0.582,b'00 22 37.03',b'-72 13 26.6\r',b'NGC104',,,,,,,-0.11235674270184814,-0.14295613117531492,0.4697574303680491,-0.04646457690933681,0.1818254467097033,-128.1656680101521,-0.2537489631918797,0.3980483186403408
4689623839319952896,5.66925089151,0.0349,-72.27491461339,0.0327,0.153,0.0383,5.447,0.047,-2.514,0.042,0.966,16.345018,0.002809,16.773067,0.00504,15.744766,0.004781,1.028301,0.428049,0.600252,,,,,,,,17.539,0.0051,16.544,0.0031,17.36,0.0019,15.622,0.0025,-1.5590019,0.0062833116,1.141,0.079,0.186,b'00 22 40.62',b'-72 16 29.7\r',b'NGC104',,,,,,,-0.10749404690415969,-0.19378495085057276,0.21323265715321235,-0.039105372045627536,0.22160229533105605,-119.01747901145232,-0.06923758901842236,0.20543503222761786
4689637200950573952,5.67845727556,0.0361,-72.1564672859,0.0352,0.1576,0.0405,5.646,0.044,-2.563,0.045,1.021,16.394249,0.002817,16.818739,0.006769,15.791718,0.004961,1.027021,0.42449,0.602531,,,,,,,,17.703,0.0076,16.616,0.0031,17.416,0.0034,15.707,0.0014,-1.4220018,0.009101648,1.144,0.152,1.172,b'00 22 42.83',b'-72 09 23.3\r',b'NGC104',,,,,,,-0.10536812369289515,-0.07532368209149995,0.41208879814142063,-0.02831165799438368,0.12952257939981973,-144.44045920621994,-0.3187744200284739,0.2626815499184167
