source_id,ra,e_ra,dec,e_dec,parallax,e_parallax,pmra,e_pmra,pmdec,e_pmdec,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP_RP,BP_G,G_RP,rv,e_rv,rv_flag,rv_gaia,e_rv_gaia,rv_bh18,e_rv_bh18,U,e_U,V,e_V,B,e_B,I,e_I,CUBI,e_CUBI,chi,sharp,vary,RAJ2000,DEJ2000,Cluster,_2MASS,Jmag,e_Jmag,Kmag,e_Kmag,dCUBI,X,Y,pm_X,pm_Y,r,theta,pm_r,pm_t,p_p1,p_p2
4421530090905904000,229.406933039,0.045,2.12196894677,0.0408,0.1187,0.05,4.099,0.058,-9.869,0.05,1.01,16.315113,0.002845,16.726143,0.006079,15.729719,0.006438,0.996424,0.41103,0.585394,,,,,,,,17.347,0.0033,16.522,0.0014,17.251,0.0054,15.659,0.0051,-1.4960000000000004,0.0097580735803743,1.064,0.0,0.875,229.40691480863,2.12201280999,,,,,,,0.9116960197815857,-0.2309078855340804,0.0409858507454007,0.0063945858930923,-0.0162123328601513,0.2345171455632706,169.93490255762703,-0.0091295523708448,0.0148452598165366,0.00688,0.99312
4421463398653579648,229.41035007037,0.0318,1.73893992346,0.0273,0.145,0.0387,4.141,0.036,-9.758,0.031,0.992,15.465949,0.002791,15.912241,0.004094,14.848453,0.00413,1.063788,0.446292,0.617496,,,,,,,,16.72,0.0041,15.711,0.006,16.52,0.01,14.779,0.0075,-1.5410000000000004,0.0165245272247044,1.111,0.123,0.847,229.41033165871,1.73898329448,,,,,,,0.7100034530575876,-0.2275444906774052,-0.3420416297989416,0.048781224322356,0.0863519876920898,0.4108150091624648,-123.63398738534843,-0.0989152600156366,-0.0072142193480561,0.03548,0.96452
4421638530243322496,229.41136977578,0.0368,2.31022222208,0.0327,0.1176,0.0423,4.057,0.045,-9.786,0.043,1.018,15.785548,0.0028,16.22151,0.004336,15.181921,0.004044,1.039589,0.435962,0.603627,,,,,,,,16.875,0.0064,16.013,0.0022,16.803,0.004,15.106,0.0021,-1.6250000000000018,0.0087960218280766,1.217,0.07,0.792,229.41135173162,2.31026571426,,,,,,,-0.0183775943894338,-0.2264454330567404,0.2292378729621897,-0.0355725948762272,0.0764307853037917,0.3222228057609885,134.64889427304354,0.0793739047835787,-0.0284052404987157,0.96536,0.03464
4421526861090493696,229.41574089361,0.0524,2.08391635398,0.05,0.0634,0.0618,4.222,0.066,-9.719,0.061,0.911,16.59742,0.002881,16.991934,0.006411,16.02962,0.005438,0.962315,0.394514,0.567801,,,,,,,,17.47,0.0023,16.793,0.0016,17.51,0.0033,15.955,0.0032,-1.5950000000000042,0.0061081912216301,1.076,0.009,0.545,229.4157221166,2.08395955079,,,,,,,0.0048505043591766,-0.2221115562247896,0.0029319974307694,0.1297312098589828,0.1379314603335607,0.2221309073891608,179.24370742140368,-0.1278992939762757,-0.1396318200181973,0.95908,0.04092
4421525104447191680,229.42939469555,0.041,2.05510644275,0.0359,0.1356,0.0441,4.05,0.054,-10.097,0.044,1.003,15.999698,0.002827,16.41462,0.006241,15.398671,0.005153,1.015948,0.414922,0.601027,,,,,,,,17.067,0.0027,16.222,0.0012,16.995,0.002,15.322,0.0027,-1.6010000000000026,0.0047518417482066,1.186,0.045,0.439,229.42937668257,2.05515131614,,,,,,,0.0950897253384535,-0.2084706687017456,-0.0258797756419481,-0.0418509566878258,-0.2526050955512813,0.210070898737142,-172.92344368316316,0.0726519485428395,0.2455250114491125,0.91528,0.08472
4421523833136764544,229.43732270512,0.0367,1.98615359065,0.0342,0.1586,0.042,3.935,0.042,-9.834,0.039,0.986,15.894247,0.002812,16.306417,0.003865,15.298654,0.004537,1.007764,0.41217,0.595593,,,,,,,,16.924,0.003,16.116,0.0015,16.876,0.0022,15.219,0.0028,-1.6090000000000035,0.0051497572758334,1.11,-0.024,0.819,229.43730520537,1.98619729656,,,,,,,0.0865833993823045,-0.2005563243002106,-0.0948336123270073,-0.1565146681906231,0.0183060687993046,0.2218473647438715,-154.6927448284447,0.1336683712870331,-0.0834548981856521,0.91924,0.08076
4421526616275690752,229.44337015909,0.0712,2.06883858868,0.0614,0.1731,0.0766,4.085,0.089,-9.847,0.077,1.043,17.176895,0.002927,17.56683,0.010969,16.630905,0.008314,0.935925,0.389935,0.54599,,,,,,,,18.076,0.0027,17.38,0.0009,18.075,0.0019,16.535,0.0013,-1.538999999999998,0.0040249223594996,0.97,0.009,0.22,229.44335199001,2.06888235488,,,,,,,0.3859272975344205,-0.1945026023190392,-0.0121494152249342,-0.0063680177054388,0.0074607436960599,0.1948816835908038,-176.42571888039924,0.0058905091598126,-0.0078432294262787,0.4374,0.5626
4421526620572321664,229.44487068616,0.0188,2.07512414479,0.0157,0.0965,0.0207,3.977,0.023,-9.808,0.02,1.054,14.161821,0.002768,14.672691,0.004088,13.489039,0.003869,1.183652,0.51087,0.672782,,,,,,,,15.76,0.0018,14.446,0.0008,15.383,0.002,13.395,0.0013,-1.6109999999999989,0.003595830919273,1.259,0.022,0.432,229.444852997,2.07516773801,,,,,,,0.0866951982149854,-0.1930022959002542,-0.0058640434995029,-0.114316987420157,0.0485021461952583,0.1930913597987578,-178.25970146325625,0.112791283670491,-0.0519514978256582,0.92192,0.07808
4421525830298334976,229.44592635619,0.0328,2.05683776917,0.029,0.1701,0.0361,3.955,0.041,-9.87,0.036,1.017,15.707067,0.002793,16.138128,0.005425,15.100598,0.004369,1.03753,0.431061,0.606469,,,,,,,,16.882,0.0034,15.937,0.0009,16.712,0.001,15.02,0.0013,-1.5219999999999985,0.0039051248379533,1.129,0.028,0.29,229.44590876922,2.05688163468,,,,,,,0.8458136688385623,-0.1919495340750208,-0.0241505470546782,-0.1362792427703137,-0.0161197687474605,0.1934628454113549,-172.82888824965082,0.1372255139277832,-0.0010184703125258,0.01188,0.98812
4421526723651537152,229.45158720175,0.0526,2.08146330004,0.0444,0.1711,0.0568,4.198,0.065,-9.928,0.055,1.008,16.535608,0.002839,16.947906,0.007508,15.956445,0.005951,0.991462,0.412298,0.579164,,,,,,,,17.492,0.0021,16.754,0.001,17.479,0.0013,15.876,0.0007,-1.589999999999998,0.0028774989139876,0.992,0.009,0.206,229.45156853363,2.08150742345,,,,,,,0.0459018489675564,-0.1862894738106119,0.0004743044244835,0.1068845995358798,-0.0757389749226644,0.186290077613709,179.85412174692297,-0.1070770885514987,0.0754665955745712,0.9428,0.0572
4421525761578851968,229.46056900337,0.0633,2.03963551991,0.0551,0.0456,0.0701,4.246,0.073,-9.825,0.065,0.954,16.942316,0.002945,17.326366,0.008986,16.378218,0.006787,0.948149,0.38405,0.564098,,,,,,,,17.895,0.0073,17.144,0.0018,17.842,0.0039,16.279,0.0051,-1.509999999999998,0.0104747315001387,1.026,-0.02,0.666,229.46055011847,2.03967918743,,,,,,,0.7412342867296136,-0.1773183010052357,-0.0413545067361185,0.1552137008142409,0.0300003144976877,0.1820768384467696,-166.8720341682244,-0.1579710971173597,0.006036908641892,0.02756,0.97244
4421534862613726720,229.18384273905,0.0655,2.07795680006,0.0621,0.0265,0.0787,4.209,0.079,-9.868,0.069,0.965,17.066349,0.002926,17.465424,0.008705,16.50475,0.006658,0.960674,0.399075,0.5616,,,,,,,,17.953,0.0086,17.272,0.0021,17.979,0.0081,16.435,0.0022,-1.5700000000000005,0.0144920667953194,1.139,0.052,0.216,229.18382401834,2.07800066004,,,,,,,0.0724737683243573,-0.4538538624956904,-0.0029778829876745,0.1090451238877247,-0.0334495498896733,0.4538636318205561,-179.62406912712558,-0.1088233080475828,0.0341642950621239,0.9312,0.0688
4421477035173120256,229.46680096147,0.0717,1.9914165049,0.0656,0.1881,0.0825,4.071,0.086,-10.059,0.077,1.047,17.273153,0.002978,17.666346,0.012246,16.706627,0.009029,0.959719,0.393192,0.566526,,,,,,,,18.144,0.0049,17.472,0.0022,18.152,0.0035,16.619,0.0062,-1.541000000000004,0.0093246983865431,1.021,-0.041,0.7,229.46678285683,1.99146121012,,,,,,,0.327427484193064,-0.1710953872696848,-0.0895741766065962,-0.0195813343523717,-0.2127861148717898,0.1931247386010221,-152.36643349171965,0.1160411513282679,0.1794319105835412,0.57312,0.42688
4421477039469820928,229.46699516303,0.025,1.99614650077,0.024,0.0659,0.0294,3.911,0.03,-9.943,0.028,1.088,15.081976,0.002778,15.542939,0.003394,14.450493,0.00399,1.092446,0.460963,0.631483,,,,,,,,16.334,0.0035,15.327,0.0016,16.15,0.0027,14.348,0.0038,-1.6179999999999968,0.0064241730985396,1.161,-0.027,1.294,229.46697777183,1.99619069057,,,,,,,-0.0366028694167451,-0.1709008127154052,-0.0848442072911414,-0.1795646744897016,-0.0920771382866194,0.1908025872404465,-153.59776562273035,0.2017790281025654,0.0026259355722992,0.96976,0.03024
4421525589780481024,229.47582931681,0.0569,2.03995013805,0.055,0.0247,0.0675,4.16,0.07,-9.69,0.066,0.933,16.819633,0.002883,17.219393,0.006832,16.255388,0.005067,0.964005,0.399759,0.564245,,,,,,,,17.783,0.0063,17.028,0.0015,17.72,0.0028,16.163,0.0027,-1.4939999999999962,0.0079158069708653,1.044,0.003,0.481,229.47581081461,2.03999320428,,,,,,,0.8909762674493387,-0.1620676911270591,-0.0410415298686605,0.069726756543457,0.1711090918108024,0.167183562832044,-165.7893352755523,-0.1095982944420006,-0.1487560275544916,0.008,0.992
4421626504334889472,229.48146341376,0.0228,2.28788106763,0.0235,0.1111,0.0257,4.143,0.032,-9.966,0.032,1.036,14.841003,0.002774,15.320271,0.003551,14.194658,0.003962,1.125613,0.479268,0.646345,,,,,,,,16.196,0.0041,15.105,0.0012,15.982,0.0017,14.116,0.0013,-1.6519999999999977,0.0049274739979019,1.102,0.007,0.653,229.48144498395,2.28792535934,,,,,,,-0.1883734783338995,-0.1564116102784785,0.2068883767481066,0.0527666775235968,-0.1058601350559397,0.2593595810132588,127.08998497790375,-0.1162654272757641,0.0217495027833986,0.98944,0.01056
4421525899017806336,229.48427584574,0.0458,2.0575712614,0.0397,0.0629,0.0505,3.898,0.055,-9.8,0.049,0.995,16.360952,0.002855,16.76709,0.006453,15.782154,0.004905,0.984936,0.406137,0.578798,,,,,,,,17.384,0.0028,16.577,0.001,17.295,0.0018,15.691,0.0018,-1.5150000000000023,0.0041904653679513,1.035,0.007,0.616,229.48425851086,2.05761481614,,,,,,,0.7277145277369473,-0.1536248571032644,-0.0234212544396328,-0.1920153679292265,0.0591525105570621,0.1553999738723415,-171.33158091733176,0.1809067708232205,-0.0874165962304318,0.02888,0.97112
4421625336103782272,229.4861609322,0.0462,2.24066914346,0.0448,0.049,0.05,4.002,0.062,-9.973,0.063,1.059,16.191357,0.002845,16.61106,0.005483,15.594337,0.00598,1.016723,0.419703,0.59702,,,,,,,,17.274,0.0021,16.415,0.0013,17.155,0.0024,15.516,0.0019,-1.5200000000000014,0.00442040722106,1.037,0.038,0.492,229.48614313299,2.24071346781,,,,,,,0.7258154697817365,-0.151722796580232,0.1596762370153839,-0.088054440712298,-0.1139738178927116,0.2202641770000731,133.53692700146368,-0.0219692753906374,0.142341022312638,0.0306,0.9694
4421525486700931072,229.48690726893,0.0659,2.0260344441,0.0602,0.0798,0.0753,4.055,0.075,-9.684,0.069,1.041,17.017323,0.002923,17.42587,0.009114,16.455072,0.006293,0.970798,0.408548,0.56225,,,,,,,,17.949,0.0048,17.22,0.0019,17.92,0.0027,16.359,0.0034,-1.532,0.0070128453569146,0.988,-0.002,0.737,229.48688923677,2.02607748559,,,,,,,0.5055987691255909,-0.1509981028537,-0.0549583178295234,-0.0349048737790427,0.1779461335555823,0.1606886547459636,-160.00016653843468,-0.0280607890496542,-0.1791529200957183,0.19832,0.80168
4421525929080920192,229.4884863448,0.0649,2.06691214314,0.0567,0.1235,0.0709,3.967,0.08,-9.796,0.07,0.93,17.060808,0.002928,17.451138,0.010133,16.505285,0.007926,0.945852,0.390329,0.555523,,,,,,,,17.994,0.0023,17.272,0.0011,17.962,0.002,16.416,0.0013,-1.5139999999999991,0.0038704004960727,1.0,-0.003,0.337,229.48846870407,2.06695568036,,,,,,,0.6957125622682746,-0.1494162103345909,-0.014080777583712,-0.1228816255115021,0.063704982379756,0.1500782202989917,-174.6164242251378,0.116362594659158,-0.0749530868780102,0.03972,0.96028
4421525692859372288,229.48927606526,0.0476,2.04979837237,0.0426,0.1226,0.0528,4.044,0.058,-9.772,0.053,0.988,16.532642,0.002842,16.93562,0.005335,15.947112,0.005763,0.988507,0.402977,0.58553,,,,,,,,17.521,0.002,16.75,0.0012,17.464,0.0017,15.863,0.0018,-1.543999999999997,0.0036083237105337,1.06,-0.005,0.417,229.48925808036,2.0498418036,,,,,,,0.4544686902804514,-0.1486286018887857,-0.0311946214637119,-0.0458462533644691,0.0878387108714435,0.1518669342143951,-168.1466397904237,0.0268259132574152,-0.0953828519862023,0.28692,0.71308
4421624889427181568,229.48950362322,0.0375,2.21747739041,0.0316,0.1107,0.0417,4.124,0.046,-9.728,0.042,0.996,15.854078,0.002801,16.290707,0.004536,15.254843,0.004856,1.035864,0.436628,0.599236,,,,,,,,17.01,0.0042,16.085,0.0015,16.852,0.0018,15.162,0.002,-1.5319999999999985,0.0053028294334251,1.089,0.03,0.702,229.48948527891,2.21752062429,,,,,,,0.7518429184877016,-0.1483850106585796,0.1364842437958746,0.0340916854956984,0.1387131933592263,0.2016086808465313,137.39221131518065,0.0688138532837162,-0.1251728669804239,0.0242,0.9758
4421526375757544448,229.49940675983,0.0652,2.09326003006,0.0563,0.0349,0.0709,3.941,0.081,-9.758,0.071,1.023,17.044065,0.002905,17.436937,0.013667,16.479218,0.00714,0.95772,0.392872,0.564848,,,,,,,,17.986,0.0025,17.259,0.001,17.956,0.0016,16.402,0.0015,-1.5239999999999974,0.0036905284174491,1.036,0.012,0.323,229.49938923249,2.09330339883,,,,,,,0.586135377071233,-0.1385006214813142,0.0122661126512587,-0.1485315547065984,0.104717512419846,0.1390427260603145,174.93888465013436,0.1571904554781978,-0.09120603520336,0.10052,0.89948
4421526414413889792,229.50100771845,0.031,2.10389594471,0.0276,0.0901,0.0342,4.147,0.038,-9.903,0.034,1.02,15.482822,0.002789,15.92732,0.003864,14.867128,0.004093,1.060192,0.444498,0.615694,,,,,,,,16.638,0.0017,15.727,0.0008,16.522,0.0013,14.788,0.0012,-1.617999999999995,0.0027766886753829,1.196,0.003,0.647,229.50098927594,2.10393995655,,,,,,,0.1037446001541455,-0.136899804589731,0.0229018870285836,0.0575033031943699,-0.0453837509921143,0.1388022079297607,170.50296528434444,-0.0642033339501174,0.0352738804509451,0.90768,0.09232
4421478585658389888,229.50170935657,0.0616,2.03028318623,0.0531,0.1106,0.067,4.153,0.073,-9.77,0.067,0.999,16.897741,0.002908,17.24242,0.010537,16.271727,0.008715,0.970694,0.344679,0.626015,,,,,,,,17.822,0.0049,17.111,0.0016,17.815,0.0026,16.243,0.0019,-1.5650000000000048,0.0064140470843298,1.071,0.014,0.459,229.50169088551,2.03032661048,,,,,,,0.1992130463545154,-0.1362049573855396,-0.0507109246664792,0.0635676641779,0.0898886536836257,0.1453388740046034,-159.57902916029764,-0.0909362194133425,-0.0620598258851691,0.81088,0.18912
4421833418674629376,229.29151334364,0.054,2.485246203,0.0476,0.2529,0.0604,4.082,0.068,-9.828,0.059,0.972,16.651724,0.002869,17.059093,0.006789,16.079435,0.007119,0.979658,0.40737,0.572289,,,,,,,,17.713,0.0143,16.87,0.0017,17.625,0.0035,16.012,0.0017,-1.5249999999999986,0.0152276065092318,1.36,0.019,-0.037,229.29149518634,2.48528988273,,,,,,,0.6158696159128023,-0.3461586482730283,0.4042808562430074,-0.0147940030195241,0.0302583548432472,0.5322300447163701,130.5712322559568,0.0326060993072392,-0.0084423249835581,0.07952,0.92048
4421518782255263360,229.31571811427,0.0758,2.00175961787,0.0643,0.2072,0.0807,4.075,0.097,-9.905,0.076,1.015,17.191706,0.00298,17.599518,0.012995,16.637127,0.007534,0.962391,0.407812,0.554579,,,,,,,,18.13,0.0035,17.406,0.0013,18.11,0.0038,16.561,0.0052,-1.529,0.0082565125809872,1.046,0.025,0.314,229.31569999177,2.00180363901,,,,,,,0.5020780716692148,-0.3220835163173504,-0.0792074636129539,-0.0205169632104723,-0.0638067322056852,0.331679986998532,-166.18386770581466,0.0351608343329969,0.0570610250797814,0.20224,0.79776
4421526551851250432,229.53435538216,0.08,2.11486535569,0.0671,0.0875,0.0843,3.788,0.1,-10.059,0.087,1.061,17.28018,0.003035,17.621346,0.009256,16.653973,0.006763,0.967373,0.341166,0.626207,,,,,,,,18.112,0.0028,17.425,0.0008,18.12,0.0009,16.572,0.0016,-1.5560000000000045,0.0034669871646719,1.045,0.174,0.175,229.53433853558,2.11491006233,,,,,,,0.1553533496084262,-0.1035739641280569,0.0338687554400401,-0.3004131307547569,-0.203410990150438,0.1089709073113428,161.89222068997992,0.2223134811565179,0.2867068121617043,0.86756,0.13244
4421477451786640128,229.53467449058,0.0177,1.98138406806,0.0141,0.0622,0.0186,4.097,0.024,-9.792,0.018,1.011,13.983644,0.002767,14.433367,0.00304,13.363877,0.003852,1.069489,0.449722,0.619767,,,,,,,,15.235,0.0037,14.222,0.0007,15.017,0.0011,13.263,0.0023,-1.5359999999999996,0.0046260134024881,1.363,0.135,0.672,229.53465627256,1.98142758783,,,,,,,0.6526963136161935,-0.1032636765151314,-0.0996125006642836,0.0086555486752664,0.0680141326072905,0.14347835089662,-136.031044590369,-0.0534496079726599,-0.042941590151751,0.0568,0.9432
4421526070816486912,229.53497850616,0.0613,2.06525498066,0.0532,0.1404,0.0673,4.076,0.073,-9.93,0.067,1.054,16.955671,0.002914,17.35843,0.008711,16.401024,0.007518,0.957407,0.40276,0.554647,,,,,,,,17.908,0.006,17.165,0.0006,17.851,0.0008,16.308,0.0014,-1.485999999999997,0.0062641839053463,0.988,-0.014,0.189,229.53496037954,2.06529911214,,,,,,,0.987118963776296,-0.1029545188288372,-0.0157416580939125,-0.0123691158852858,-0.0720144288319134,0.1041510093413551,-171.30685021600615,0.0231114696442248,0.0693176237233679,0.00352,0.99648
4421479101054129280,229.53617664276,0.0471,2.05009697721,0.0422,0.0861,0.0518,4.028,0.059,-10.066,0.055,0.894,16.526361,0.002853,16.940163,0.005909,15.948671,0.005066,0.991491,0.413801,0.57769,,,,,,,,17.522,0.0024,16.744,0.0006,17.466,0.0008,15.862,0.0013,-1.5480000000000036,0.0029546573405388,1.008,0.006,0.14,229.53615872969,2.05014171513,,,,,,,0.4190021114247992,-0.1017581296390324,-0.0308997379356773,-0.0603337877143344,-0.2131005464533062,0.1063461835334379,-163.108632390049,0.1196489051927762,0.1863763620334568,0.35696,0.64304
4421621350371047936,229.53807985208,0.0367,2.16207488614,0.037,0.148,0.0413,4.116,0.056,-9.812,0.058,1.01,15.854421,0.002874,16.267233,0.004024,15.232376,0.004986,1.034857,0.412812,0.622045,,,,,,,,16.934,0.0022,16.078,0.0008,16.853,0.0012,15.159,0.0029,-1.613000000000001,0.0040162171256046,1.087,0.097,0.731,229.5380615451,2.16211849553,,,,,,,0.0667613612315415,-0.0998489648629989,0.0810780206196694,0.0277111237004345,0.05345443627747,0.1286213870700201,140.9231728430788,0.0121834549116278,-0.0589647908577587,0.9308,0.0692
4421478413859343616,229.5384807731,0.0729,2.02130394306,0.0631,0.0445,0.0821,4.183,0.089,-9.926,0.08,0.995,17.269873,0.002962,17.623722,0.008402,16.6629,0.008947,0.960821,0.353849,0.606972,,,,,,,,18.139,0.0049,17.434,0.0013,18.111,0.0015,16.607,0.0045,-1.4760000000000026,0.0069828361000384,1.089,0.277,0.512,229.53846216966,2.02134806074,,,,,,,1.1733716597575623,-0.0994572541828921,-0.0596929096424227,0.0947588691073257,-0.069253182185997,0.1159956416042381,-149.02838347090983,-0.0456097566343254,0.108143407645329,0.00132,0.99868
4421478654377521536,229.5391831785,0.0693,2.03597532385,0.0612,0.1376,0.0777,3.84,0.086,-9.901,0.078,0.995,17.28507,0.002934,17.675838,0.009322,16.713816,0.008014,0.962023,0.390768,0.571255,,,,,,,,18.119,0.005,17.479,0.0008,18.166,0.001,16.634,0.0025,-1.5790000000000006,0.0057662812973353,0.965,0.043,0.225,229.53916610114,2.03601932895,,,,,,,-0.182286490978366,-0.0987543911675401,-0.0450215791653489,-0.2482205260831222,-0.0422547120043843,0.1085328169975022,-155.49202077102382,0.2433848260922553,-0.0645191187447412,0.9892,0.0108
4421526276974929920,229.54125391438,0.0475,2.09758434245,0.0412,0.0957,0.0512,3.842,0.06,-9.984,0.053,1.007,16.43273,0.002848,16.851213,0.00573,15.856993,0.004778,0.994221,0.418484,0.575737,,,,,,,,17.47,0.0033,16.655,0.0006,17.374,0.0007,15.77,0.0011,-1.5079999999999991,0.003616628264005,0.985,0.012,0.246,229.54123682693,2.09762871359,,,,,,,0.7842582441327749,-0.0966812137858811,0.0165873062097645,-0.2461759203800305,-0.1259961454558453,0.0980938113563121,170.26471645163593,0.2213253806849316,0.1658091924754348,0.01876,0.98124
4421526483133361280,229.54145214847,0.0705,2.10338694834,0.0565,0.0364,0.0709,4.124,0.095,-10.121,0.075,1.017,16.938274,0.002914,17.31597,0.006969,16.34697,0.006201,0.969,0.377695,0.591305,,,,,,,,17.869,0.0025,17.136,0.0006,17.837,0.001,16.278,0.0019,-1.527000000000001,0.0034438350715445,1.015,0.067,0.269,229.54143380527,2.10343193109,,,,,,,0.5706623199868356,-0.0964827544278028,0.0223898996166818,0.0358200316954151,-0.2680552453641902,0.0990466027020654,166.93512389558893,-0.0954878319809032,0.2530192940894104,0.11224,0.88776
4421475905598388352,229.54326142888,0.0243,1.95852645311,0.022,0.0653,0.0287,3.93,0.03,-9.752,0.027,1.13,14.862306,0.002775,15.327073,0.00336,14.22274,0.004016,1.104333,0.464767,0.639565,53.67,1.4,B&H+18,,,53.67,1.4,16.249,0.0032,15.094,0.0009,15.931,0.0013,14.111,0.0038,-1.501999999999999,0.0052971690552596,1.323,0.027,0.98,229.54324395251,1.95856979674,b'NGC 5904',b'15181037+0157308',13.41,0.03,12.77,0.02,0.958856392517808,-0.0946831842783052,-0.1224706111183103,-0.1580570911546979,0.10956333581479,0.1548029585401129,-127.70794769449977,0.0099937366151454,-0.1920580481198745,0.00464,0.99536
4421479101054129792,229.54358138966,0.0611,2.05532054035,0.0529,0.1589,0.0673,4.131,0.074,-9.999,0.069,1.064,16.773848,0.002926,17.119398,0.00874,16.166021,0.006764,0.953377,0.345551,0.607826,,,,,,,,17.681,0.0067,16.924,0.0017,17.6,0.0017,16.093,0.0036,-1.426000000000002,0.007976841480185,1.189,0.269,1.108,229.54356301772,2.05536498065,,,,,,,1.473818361619239,-0.0943578248206768,-0.0256766356207651,0.0429113957813596,-0.1432337134476073,0.0977890010261434,-164.7772804828937,-0.0037966038434701,0.1494753168759026,0.0004,0.9996
4421625125645611392,229.5442144975,0.0744,2.22546141166,0.0702,0.1,0.0878,3.948,0.105,-9.931,0.099,1.035,17.175041,0.002963,17.558146,0.010937,16.620216,0.009222,0.937929,0.383104,0.554825,,,,,,,,18.088,0.003,17.381,0.0018,18.077,0.0017,16.541,0.0025,-1.525000000000002,0.0045858477951192,0.985,0.024,0.639,229.54419693972,2.22550555053,,,,,,,0.5563054083283869,-0.0937147237575419,0.1444640437277541,-0.1401115828773347,-0.0668752658234298,0.1721984592820936,122.97172558575122,0.020147955869202,0.1539403024215534,0.13352,0.86648
4421478448219075968,229.54580368718,0.0231,2.01838748232,0.0206,0.1208,0.0262,4.062,0.029,-9.771,0.026,1.101,14.946826,0.002779,15.410672,0.003144,14.310876,0.004133,1.099796,0.463846,0.63595,,,,,,,,16.282,0.0029,15.19,0.0006,16.026,0.0006,14.214,0.0016,-1.5559999999999992,0.0034190641994557,1.122,0.064,0.199,229.54578562078,2.01843090909,,,,,,,0.5145698941815845,-0.0921390722093682,-0.0626098133187035,-0.0259924598887546,0.0918071731711246,0.1113983723014213,-145.803333173971,-0.0301001600445301,-0.0905436103876748,0.18572,0.81428
4421621384733858560,229.54613403785,0.0231,2.17109757687,0.0228,0.0811,0.0262,4.132,0.033,-9.873,0.032,0.971,14.935209,0.002779,15.395242,0.003494,14.299367,0.003956,1.095875,0.460032,0.635842,,,,,,,,16.309,0.0027,15.193,0.0007,16.036,0.001,14.215,0.0016,-1.5480000000000018,0.0034423828956117,1.21,0.025,0.531,229.54611565855,2.17114145734,,,,,,,0.5771043428174895,-0.0917999771772919,0.0901002121210158,0.0439705041976046,-0.0088233981676629,0.1286284728744121,135.53538443114027,-0.0375615228913275,-0.0245028486650217,0.10956,0.89044
4421479135413870080,229.54629065147,0.02,2.05997335294,0.0182,0.0901,0.0222,4.116,0.025,-9.739,0.024,1.171,14.424492,0.002772,14.906207,0.003854,13.762149,0.004336,1.144058,0.481715,0.662343,45.97,0.78,B&H+18,46.61,6.72,45.97,0.78,15.92,0.0018,14.694,0.0004,15.583,0.0005,13.675,0.001,-1.5709999999999995,0.0021771541057077,1.188,0.012,0.306,229.54627234617,2.06001663834,b'NGC 5904',b'15181110+0203360',12.92,0.04,12.3,0.03,0.4853709277620437,-0.0916500421460176,-0.0210239831186939,0.0280138635736486,0.1262343792275844,0.0940305168099269,-167.08020869109222,-0.055529007094918,-0.1167751018939788,0.23148,0.76852
4421526173894091776,229.546557588,0.0419,2.08082963292,0.0375,0.1145,0.0458,4.182,0.051,-9.598,0.048,1.038,16.227213,0.002841,16.55649,0.006643,15.584758,0.004532,0.971732,0.329277,0.642455,,,,,,,,17.18,0.0029,16.379,0.0006,17.096,0.0007,15.512,0.0017,-1.5,0.003504283093587,1.224,0.274,0.374,229.54653898884,2.0808722894,,,,,,,0.924439274958198,-0.0913820759258418,-0.0001677191279516,0.0940250348356439,0.2727624339405,0.0913822298383126,-179.89484166027344,-0.0945254932509612,-0.2725894049126858,0.0068,0.9932
4421479135412223616,229.54707322256,0.0403,2.05997236861,0.036,0.0035,0.0442,3.908,0.05,-9.713,0.047,0.984,16.209803,0.002837,16.546144,0.014465,15.569663,0.01428,0.976481,0.336342,0.64014,,,,,,,,17.25,0.0043,16.435,0.0008,17.174,0.0012,15.537,0.0017,-1.5609999999999982,0.0049254441424099,1.101,0.012,0.406,229.54705584281,2.06001553531,,,,,,,0.3360127496852131,-0.090867977842763,-0.0210250127103282,-0.1799588652978538,0.1535302163885762,0.0932686472331529,-166.9721745147117,0.1407174202998379,-0.1901455446960904,0.55252,0.44748
4421479135413874816,229.54756072413,0.0231,2.06972871049,0.0233,0.1138,0.0249,4.136,0.029,-9.795,0.029,1.102,14.71755,0.002773,15.172188,0.005309,14.074929,0.004162,1.097259,0.454638,0.642621,44.21,1.18,B&H+18,64.31,7.59,44.21,1.18,16.134,0.0028,14.964,0.0005,15.814,0.0006,13.989,0.0009,-1.504999999999999,0.0030610455730027,1.293,0.121,0.539,229.54754233084,2.06977224198,b'NGC 5904',b'15181140+0204111',13.27,0.04,12.6,0.03,0.9560344926571132,-0.0903802370584227,-0.0112686992452048,0.0480494718549691,0.0686548359802992,0.0910800243380269,-172.89297995356495,-0.0561744838383716,-0.0621825185604104,0.00496,0.99504
