source_id,ra,e_ra,dec,e_dec,parallax,e_parallax,pmra,e_pmra,pmdec,e_pmdec,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP_RP,BP_G,G_RP,rv,e_rv,rv_flag,rv_gaia,e_rv_gaia,rv_bh18,e_rv_bh18,U,e_U,V,e_V,B,e_B,I,e_I,CUBI,e_CUBI,chi,sharp,vary,RAJ2000,DEJ2000,Cluster,_2MASS,Jmag,e_Jmag,Kmag,e_Kmag,dCUBI,X,Y,pm_X,pm_Y,r,theta,pm_r,pm_t
4421530090905904000,229.406933039,0.045,2.12196894677,0.0408,0.1187,0.05,4.099,0.058,-9.869,0.05,1.01,16.315113,0.002845,16.726143,0.006079,15.729719,0.006438,0.996424,0.41103,0.585394,,,,,,,,17.347,0.0033,16.522,0.0014,17.251,0.0054,15.659,0.0051,-1.4960000000000004,0.009758073580374355,1.064,0.0,0.875,229.40691480863,2.12201280999,,,,,,,0.9116960197815855,-0.2309078855340804,0.04098585074540078,0.0063945858930923,-0.016212332860151325,0.2345171455632706,169.93490255762705,-0.009129552370844838,0.014845259816536688
4421463398653579648,229.41035007037,0.0318,1.73893992346,0.0273,0.145,0.0387,4.141,0.036,-9.758,0.031,0.992,15.465949,0.002791,15.912241,0.004094,14.848453,0.00413,1.063788,0.446292,0.617496,,,,,,,,16.72,0.0041,15.711,0.006,16.52,0.01,14.779,0.0075,-1.5410000000000004,0.016524527224704495,1.111,0.123,0.847,229.41033165871,1.73898329448,,,,,,,0.7100034530575876,-0.2275444906774052,-0.34204162979894165,0.04878122432235606,0.08635198769208989,0.4108150091624648,-123.63398738534843,-0.09891526001563662,-0.0072142193480561525
4421638530243322496,229.41136977578,0.0368,2.31022222208,0.0327,0.1176,0.0423,4.057,0.045,-9.786,0.043,1.018,15.785548,0.0028,16.22151,0.004336,15.181921,0.004044,1.039589,0.435962,0.603627,,,,,,,,16.875,0.0064,16.013,0.0022,16.803,0.004,15.106,0.0021,-1.6250000000000018,0.0087960218280766,1.217,0.07,0.792,229.41135173162,2.31026571426,,,,,,,-0.01837759438943387,-0.22644543305674047,0.22923787296218973,-0.03557259487622729,0.07643078530379173,0.32222280576098855,134.64889427304354,0.0793739047835787,-0.028405240498715727
4421526861090493696,229.41574089361,0.0524,2.08391635398,0.05,0.0634,0.0618,4.222,0.066,-9.719,0.061,0.911,16.59742,0.002881,16.991934,0.006411,16.02962,0.005438,0.962315,0.394514,0.567801,,,,,,,,17.47,0.0023,16.793,0.0016,17.51,0.0033,15.955,0.0032,-1.5950000000000042,0.00610819122163018,1.076,0.009,0.545,229.4157221166,2.08395955079,,,,,,,0.0048505043591766965,-0.22211155622478965,0.002931997430769413,0.1297312098589828,0.1379314603335607,0.2221309073891608,179.24370742140368,-0.12789929397627578,-0.13963182001819735
4421525104447191680,229.42939469555,0.041,2.05510644275,0.0359,0.1356,0.0441,4.05,0.054,-10.097,0.044,1.003,15.999698,0.002827,16.41462,0.006241,15.398671,0.005153,1.015948,0.414922,0.601027,,,,,,,,17.067,0.0027,16.222,0.0012,16.995,0.002,15.322,0.0027,-1.6010000000000026,0.004751841748206689,1.186,0.045,0.439,229.42937668257,2.05515131614,,,,,,,0.09508972533845354,-0.20847066870174566,-0.025879775641948145,-0.041850956687825874,-0.25260509555128136,0.210070898737142,-172.92344368316316,0.0726519485428395,0.24552501144911257
4421523833136764544,229.43732270512,0.0367,1.98615359065,0.0342,0.1586,0.042,3.935,0.042,-9.834,0.039,0.986,15.894247,0.002812,16.306417,0.003865,15.298654,0.004537,1.007764,0.41217,0.595593,,,,,,,,16.924,0.003,16.116,0.0015,16.876,0.0022,15.219,0.0028,-1.6090000000000035,0.005149757275833493,1.11,-0.024,0.819,229.43730520537,1.98619729656,,,,,,,0.08658339938230451,-0.20055632430021064,-0.0948336123270073,-0.15651466819062315,0.018306068799304635,0.2218473647438715,-154.6927448284447,0.13366837128703318,-0.08345489818565217
4421526616275690752,229.44337015909,0.0712,2.06883858868,0.0614,0.1731,0.0766,4.085,0.089,-9.847,0.077,1.043,17.176895,0.002927,17.56683,0.010969,16.630905,0.008314,0.935925,0.389935,0.54599,,,,,,,,18.076,0.0027,17.38,0.0009,18.075,0.0019,16.535,0.0013,-1.538999999999998,0.004024922359499621,0.97,0.009,0.22,229.44335199001,2.06888235488,,,,,,,0.3859272975344205,-0.19450260231903926,-0.012149415224934219,-0.006368017705438885,0.007460743696059912,0.19488168359080388,-176.42571888039924,0.005890509159812636,-0.00784322942627871
4421526620572321664,229.44487068616,0.0188,2.07512414479,0.0157,0.0965,0.0207,3.977,0.023,-9.808,0.02,1.054,14.161821,0.002768,14.672691,0.004088,13.489039,0.003869,1.183652,0.51087,0.672782,,,,,,,,15.76,0.0018,14.446,0.0008,15.383,0.002,13.395,0.0013,-1.6109999999999989,0.0035958309192730404,1.259,0.022,0.432,229.444852997,2.07516773801,,,,,,,0.0866951982149854,-0.19300229590025428,-0.005864043499502978,-0.11431698742015704,0.048502146195258306,0.19309135979875788,-178.25970146325625,0.11279128367049102,-0.051951497825658284
4421525830298334976,229.44592635619,0.0328,2.05683776917,0.029,0.1701,0.0361,3.955,0.041,-9.87,0.036,1.017,15.707067,0.002793,16.138128,0.005425,15.100598,0.004369,1.03753,0.431061,0.606469,,,,,,,,16.882,0.0034,15.937,0.0009,16.712,0.001,15.02,0.0013,-1.5219999999999985,0.003905124837953327,1.129,0.028,0.29,229.44590876922,2.05688163468,,,,,,,0.8458136688385623,-0.1919495340750208,-0.024150547054678242,-0.13627924277031375,-0.016119768747460534,0.1934628454113549,-172.82888824965082,0.1372255139277832,-0.0010184703125258898
4421526723651537152,229.45158720175,0.0526,2.08146330004,0.0444,0.1711,0.0568,4.198,0.065,-9.928,0.055,1.008,16.535608,0.002839,16.947906,0.007508,15.956445,0.005951,0.991462,0.412298,0.579164,,,,,,,,17.492,0.0021,16.754,0.001,17.479,0.0013,15.876,0.0007,-1.589999999999998,0.0028774989139876313,0.992,0.009,0.206,229.45156853363,2.08150742345,,,,,,,0.04590184896755648,-0.1862894738106119,0.00047430442448350205,0.10688459953587988,-0.07573897492266443,0.18629007761370905,179.85412174692297,-0.10707708855149878,0.07546659557457126
4421525761578851968,229.46056900337,0.0633,2.03963551991,0.0551,0.0456,0.0701,4.246,0.073,-9.825,0.065,0.954,16.942316,0.002945,17.326366,0.008986,16.378218,0.006787,0.948149,0.38405,0.564098,,,,,,,,17.895,0.0073,17.144,0.0018,17.842,0.0039,16.279,0.0051,-1.509999999999998,0.010474731500138798,1.026,-0.02,0.666,229.46055011847,2.03967918743,,,,,,,0.7412342867296136,-0.1773183010052357,-0.04135450673611856,0.1552137008142409,0.03000031449768773,0.18207683844676964,-166.8720341682244,-0.15797109711735977,0.006036908641892056
4421534862613726720,229.18384273905,0.0655,2.07795680006,0.0621,0.0265,0.0787,4.209,0.079,-9.868,0.069,0.965,17.066349,0.002926,17.465424,0.008705,16.50475,0.006658,0.960674,0.399075,0.5616,,,,,,,,17.953,0.0086,17.272,0.0021,17.979,0.0081,16.435,0.0022,-1.5700000000000003,0.01449206679531943,1.139,0.052,0.216,229.18382401834,2.07800066004,,,,,,,0.07247376832435735,-0.45385386249569043,-0.0029778829876745613,0.10904512388772473,-0.033449549889673344,0.45386363182055617,-179.62406912712558,-0.10882330804758288,0.034164295062123935
4421477035173120256,229.46680096147,0.0717,1.9914165049,0.0656,0.1881,0.0825,4.071,0.086,-10.059,0.077,1.047,17.273153,0.002978,17.666346,0.012246,16.706627,0.009029,0.959719,0.393192,0.566526,,,,,,,,18.144,0.0049,17.472,0.0022,18.152,0.0035,16.619,0.0062,-1.541000000000004,0.009324698386543127,1.021,-0.041,0.7,229.46678285683,1.99146121012,,,,,,,0.32742748419306406,-0.17109538726968482,-0.08957417660659625,-0.019581334352371728,-0.2127861148717898,0.1931247386010221,-152.36643349171965,0.11604115132826796,0.1794319105835412
4421477039469820928,229.46699516303,0.025,1.99614650077,0.024,0.0659,0.0294,3.911,0.03,-9.943,0.028,1.088,15.081976,0.002778,15.542939,0.003394,14.450493,0.00399,1.092446,0.460963,0.631483,,,,,,,,16.334,0.0035,15.327,0.0016,16.15,0.0027,14.348,0.0038,-1.6179999999999968,0.006424173098539609,1.161,-0.027,1.294,229.46697777183,1.99619069057,,,,,,,-0.03660286941674515,-0.17090081271540528,-0.08484420729114148,-0.17956467448970162,-0.09207713828661941,0.19080258724044655,-153.59776562273035,0.2017790281025654,0.0026259355722992967
4421525589780481024,229.47582931681,0.0569,2.03995013805,0.055,0.0247,0.0675,4.16,0.07,-9.69,0.066,0.933,16.819633,0.002883,17.219393,0.006832,16.255388,0.005067,0.964005,0.399759,0.564245,,,,,,,,17.783,0.0063,17.028,0.0015,17.72,0.0028,16.163,0.0027,-1.4939999999999962,0.00791580697086532,1.044,0.003,0.481,229.47581081461,2.03999320428,,,,,,,0.8909762674493387,-0.16206769112705918,-0.041041529868660546,0.06972675654345703,0.17110909181080242,0.16718356283204402,-165.7893352755523,-0.10959829444200063,-0.14875602755449163
4421626504334889472,229.48146341376,0.0228,2.28788106763,0.0235,0.1111,0.0257,4.143,0.032,-9.966,0.032,1.036,14.841003,0.002774,15.320271,0.003551,14.194658,0.003962,1.125613,0.479268,0.646345,,,,,,,,16.196,0.0041,15.105,0.0012,15.982,0.0017,14.116,0.0013,-1.6519999999999975,0.004927473997901968,1.102,0.007,0.653,229.48144498395,2.28792535934,,,,,,,-0.18837347833389956,-0.1564116102784785,0.20688837674810667,0.05276667752359684,-0.10586013505593973,0.25935958101325884,127.08998497790377,-0.11626542727576412,0.021749502783398694
4421525899017806336,229.48427584574,0.0458,2.0575712614,0.0397,0.0629,0.0505,3.898,0.055,-9.8,0.049,0.995,16.360952,0.002855,16.76709,0.006453,15.782154,0.004905,0.984936,0.406137,0.578798,,,,,,,,17.384,0.0028,16.577,0.001,17.295,0.0018,15.691,0.0018,-1.5150000000000023,0.004190465367951392,1.035,0.007,0.616,229.48425851086,2.05761481614,,,,,,,0.7277145277369473,-0.1536248571032644,-0.0234212544396328,-0.1920153679292265,0.059152510557062124,0.15539997387234153,-171.33158091733176,0.18090677082322051,-0.08741659623043181
4421625336103782272,229.4861609322,0.0462,2.24066914346,0.0448,0.049,0.05,4.002,0.062,-9.973,0.063,1.059,16.191357,0.002845,16.61106,0.005483,15.594337,0.00598,1.016723,0.419703,0.59702,,,,,,,,17.274,0.0021,16.415,0.0013,17.155,0.0024,15.516,0.0019,-1.5200000000000014,0.004420407221060069,1.037,0.038,0.492,229.48614313299,2.24071346781,,,,,,,0.7258154697817365,-0.15172279658023202,0.15967623701538397,-0.08805444071229805,-0.1139738178927116,0.22026417700007314,133.53692700146368,-0.021969275390637498,0.14234102231263807
4421525486700931072,229.48690726893,0.0659,2.0260344441,0.0602,0.0798,0.0753,4.055,0.075,-9.684,0.069,1.041,17.017323,0.002923,17.42587,0.009114,16.455072,0.006293,0.970798,0.408548,0.56225,,,,,,,,17.949,0.0048,17.22,0.0019,17.92,0.0027,16.359,0.0034,-1.532,0.007012845356914695,0.988,-0.002,0.737,229.48688923677,2.02607748559,,,,,,,0.5055987691255909,-0.15099810285370005,-0.05495831782952341,-0.03490487377904271,0.1779461335555823,0.1606886547459636,-160.00016653843468,-0.028060789049654228,-0.17915292009571837
4421525929080920192,229.4884863448,0.0649,2.06691214314,0.0567,0.1235,0.0709,3.967,0.08,-9.796,0.07,0.93,17.060808,0.002928,17.451138,0.010133,16.505285,0.007926,0.945852,0.390329,0.555523,,,,,,,,17.994,0.0023,17.272,0.0011,17.962,0.002,16.416,0.0013,-1.5139999999999993,0.0038704004960727254,1.0,-0.003,0.337,229.48846870407,2.06695568036,,,,,,,0.6957125622682746,-0.14941621033459093,-0.014080777583712047,-0.12288162551150214,0.06370498237975603,0.1500782202989917,-174.6164242251378,0.11636259465915806,-0.07495308687801028
4421525692859372288,229.48927606526,0.0476,2.04979837237,0.0426,0.1226,0.0528,4.044,0.058,-9.772,0.053,0.988,16.532642,0.002842,16.93562,0.005335,15.947112,0.005763,0.988507,0.402977,0.58553,,,,,,,,17.521,0.002,16.75,0.0012,17.464,0.0017,15.863,0.0018,-1.543999999999997,0.003608323710533743,1.06,-0.005,0.417,229.48925808036,2.0498418036,,,,,,,0.4544686902804514,-0.1486286018887857,-0.03119462146371196,-0.04584625336446912,0.08783871087144357,0.15186693421439518,-168.1466397904237,0.026825913257415294,-0.09538285198620235
4421624889427181568,229.48950362322,0.0375,2.21747739041,0.0316,0.1107,0.0417,4.124,0.046,-9.728,0.042,0.996,15.854078,0.002801,16.290707,0.004536,15.254843,0.004856,1.035864,0.436628,0.599236,,,,,,,,17.01,0.0042,16.085,0.0015,16.852,0.0018,15.162,0.002,-1.5319999999999983,0.005302829433425141,1.089,0.03,0.702,229.48948527891,2.21752062429,,,,,,,0.7518429184877016,-0.14838501065857965,0.13648424379587462,0.03409168549569842,0.1387131933592263,0.20160868084653136,137.39221131518065,0.06881385328371627,-0.1251728669804239
4421526375757544448,229.49940675983,0.0652,2.09326003006,0.0563,0.0349,0.0709,3.941,0.081,-9.758,0.071,1.023,17.044065,0.002905,17.436937,0.013667,16.479218,0.00714,0.95772,0.392872,0.564848,,,,,,,,17.986,0.0025,17.259,0.001,17.956,0.0016,16.402,0.0015,-1.5239999999999974,0.003690528417449187,1.036,0.012,0.323,229.49938923249,2.09330339883,,,,,,,0.586135377071233,-0.13850062148131428,0.012266112651258725,-0.14853155470659843,0.10471751241984607,0.1390427260603145,174.93888465013436,0.15719045547819785,-0.09120603520336006
4421526414413889792,229.50100771845,0.031,2.10389594471,0.0276,0.0901,0.0342,4.147,0.038,-9.903,0.034,1.02,15.482822,0.002789,15.92732,0.003864,14.867128,0.004093,1.060192,0.444498,0.615694,,,,,,,,16.638,0.0017,15.727,0.0008,16.522,0.0013,14.788,0.0012,-1.617999999999995,0.0027766886753829638,1.196,0.003,0.647,229.50098927594,2.10393995655,,,,,,,0.10374460015414559,-0.13689980458973103,0.022901887028583603,0.05750330319436995,-0.04538375099211437,0.13880220792976078,170.50296528434444,-0.06420333395011746,0.035273880450945184
4421527273407351808,229.50162963285,0.0211,2.11927886532,0.0189,0.0963,0.0232,4.19,0.026,-9.647,0.024,0.995,14.719027,0.002777,15.068944,0.003124,14.192523,0.003964,0.876421,0.349917,0.526504,,,,,,,,15.509,0.0027,14.908,0.001,15.518,0.0012,14.118,0.0019,-1.4090000000000007,0.003712142238654117,1.138,0.008,1.271,229.50161099666,2.11932174258,,,,,,,1.6367897552059314,-0.13627696215369894,0.0382847515054149,0.10053989284707435,0.22001238278616722,0.1415525789651042,164.3081732313932,-0.03728757051241179,-0.2390049282300055
4421478585658389888,229.50170935657,0.0616,2.03028318623,0.0531,0.1106,0.067,4.153,0.073,-9.77,0.067,0.999,16.897741,0.002908,17.24242,0.010537,16.271727,0.008715,0.970694,0.344679,0.626015,,,,,,,,17.822,0.0049,17.111,0.0016,17.815,0.0026,16.243,0.0019,-1.5650000000000048,0.00641404708432983,1.071,0.014,0.459,229.50169088551,2.03032661048,,,,,,,0.19921304635451545,-0.1362049573855396,-0.05071092466647926,0.06356766417790008,0.08988865368362571,0.14533887400460344,-159.57902916029764,-0.09093621941334251,-0.06205982588516913
4421833418674629376,229.29151334364,0.054,2.485246203,0.0476,0.2529,0.0604,4.082,0.068,-9.828,0.059,0.972,16.651724,0.002869,17.059093,0.006789,16.079435,0.007119,0.979658,0.40737,0.572289,,,,,,,,17.713,0.0143,16.87,0.0017,17.625,0.0035,16.012,0.0017,-1.5249999999999986,0.015227606509231844,1.36,0.019,-0.037,229.29149518634,2.48528988273,,,,,,,0.6158696159128023,-0.3461586482730283,0.4042808562430074,-0.01479400301952415,0.030258354843247275,0.5322300447163701,130.5712322559568,0.03260609930723923,-0.0084423249835581
4421518782255263360,229.31571811427,0.0758,2.00175961787,0.0643,0.2072,0.0807,4.075,0.097,-9.905,0.076,1.015,17.191706,0.00298,17.599518,0.012995,16.637127,0.007534,0.962391,0.407812,0.554579,,,,,,,,18.13,0.0035,17.406,0.0013,18.11,0.0038,16.561,0.0052,-1.529,0.008256512580987205,1.046,0.025,0.314,229.31569999177,2.00180363901,,,,,,,0.5020780716692148,-0.32208351631735044,-0.0792074636129539,-0.020516963210472364,-0.06380673220568522,0.331679986998532,-166.18386770581466,0.03516083433299694,0.05706102507978147
4421526551851250432,229.53435538216,0.08,2.11486535569,0.0671,0.0875,0.0843,3.788,0.1,-10.059,0.087,1.061,17.28018,0.003035,17.621346,0.009256,16.653973,0.006763,0.967373,0.341166,0.626207,,,,,,,,18.112,0.0028,17.425,0.0008,18.12,0.0009,16.572,0.0016,-1.5560000000000045,0.003466987164671943,1.045,0.174,0.175,229.53433853558,2.11491006233,,,,,,,0.1553533496084262,-0.10357396412805694,0.0338687554400401,-0.3004131307547569,-0.20341099015043806,0.10897090731134285,161.89222068997992,0.22231348115651792,0.28670681216170435
4421477451786640128,229.53467449058,0.0177,1.98138406806,0.0141,0.0622,0.0186,4.097,0.024,-9.792,0.018,1.011,13.983644,0.002767,14.433367,0.00304,13.363877,0.003852,1.069489,0.449722,0.619767,,,,,,,,15.235,0.0037,14.222,0.0007,15.017,0.0011,13.263,0.0023,-1.5359999999999996,0.0046260134024881504,1.363,0.135,0.672,229.53465627256,1.98142758783,,,,,,,0.6526963136161935,-0.10326367651513146,-0.09961250066428369,0.008655548675266425,0.0680141326072905,0.14347835089662006,-136.031044590369,-0.05344960797265999,-0.04294159015175107
4421526070816486912,229.53497850616,0.0613,2.06525498066,0.0532,0.1404,0.0673,4.076,0.073,-9.93,0.067,1.054,16.955671,0.002914,17.35843,0.008711,16.401024,0.007518,0.957407,0.40276,0.554647,,,,,,,,17.908,0.006,17.165,0.0006,17.851,0.0008,16.308,0.0014,-1.485999999999997,0.0062641839053463304,0.988,-0.014,0.189,229.53496037954,2.06529911214,,,,,,,0.9871189637762959,-0.10295451882883724,-0.015741658093912564,-0.012369115885285803,-0.07201442883191342,0.10415100934135514,-171.30685021600615,0.023111469644224843,0.06931762372336797
4421479101054129280,229.53617664276,0.0471,2.05009697721,0.0422,0.0861,0.0518,4.028,0.059,-10.066,0.055,0.894,16.526361,0.002853,16.940163,0.005909,15.948671,0.005066,0.991491,0.413801,0.57769,,,,,,,,17.522,0.0024,16.744,0.0006,17.466,0.0008,15.862,0.0013,-1.5480000000000036,0.0029546573405388314,1.008,0.006,0.14,229.53615872969,2.05014171513,,,,,,,0.41900211142479926,-0.10175812963903245,-0.030899737935677307,-0.060333787714334425,-0.21310054645330626,0.10634618353343796,-163.108632390049,0.11964890519277623,0.1863763620334568
4421621350371047936,229.53807985208,0.0367,2.16207488614,0.037,0.148,0.0413,4.116,0.056,-9.812,0.058,1.01,15.854421,0.002874,16.267233,0.004024,15.232376,0.004986,1.034857,0.412812,0.622045,,,,,,,,16.934,0.0022,16.078,0.0008,16.853,0.0012,15.159,0.0029,-1.6130000000000013,0.00401621712560464,1.087,0.097,0.731,229.5380615451,2.16211849553,,,,,,,0.06676136123154154,-0.0998489648629989,0.08107802061966946,0.027711123700434562,0.05345443627747007,0.1286213870700201,140.9231728430788,0.012183454911627808,-0.05896479085775872
4421478413859343616,229.5384807731,0.0729,2.02130394306,0.0631,0.0445,0.0821,4.183,0.089,-9.926,0.08,0.995,17.269873,0.002962,17.623722,0.008402,16.6629,0.008947,0.960821,0.353849,0.606972,,,,,,,,18.139,0.0049,17.434,0.0013,18.111,0.0015,16.607,0.0045,-1.4760000000000026,0.006982836100038437,1.089,0.277,0.512,229.53846216966,2.02134806074,,,,,,,1.1733716597575623,-0.09945725418289211,-0.05969290964242273,0.09475886910732578,-0.06925318218599706,0.11599564160423811,-149.02838347090983,-0.04560975663432549,0.108143407645329
4421478654377521536,229.5391831785,0.0693,2.03597532385,0.0612,0.1376,0.0777,3.84,0.086,-9.901,0.078,0.995,17.28507,0.002934,17.675838,0.009322,16.713816,0.008014,0.962023,0.390768,0.571255,,,,,,,,18.119,0.005,17.479,0.0008,18.166,0.001,16.634,0.0025,-1.5790000000000006,0.005766281297335398,0.965,0.043,0.225,229.53916610114,2.03601932895,,,,,,,-0.18228649097836602,-0.09875439116754017,-0.04502157916534893,-0.2482205260831222,-0.04225471200438434,0.10853281699750227,-155.49202077102382,0.24338482609225537,-0.06451911874474123
4421526276974929920,229.54125391438,0.0475,2.09758434245,0.0412,0.0957,0.0512,3.842,0.06,-9.984,0.053,1.007,16.43273,0.002848,16.851213,0.00573,15.856993,0.004778,0.994221,0.418484,0.575737,,,,,,,,17.47,0.0033,16.655,0.0006,17.374,0.0007,15.77,0.0011,-1.5079999999999991,0.003616628264005025,0.985,0.012,0.246,229.54123682693,2.09762871359,,,,,,,0.7842582441327749,-0.09668121378588117,0.016587306209764598,-0.24617592038003058,-0.12599614545584534,0.09809381135631215,170.26471645163593,0.2213253806849316,0.16580919247543485
4421526483133361280,229.54145214847,0.0705,2.10338694834,0.0565,0.0364,0.0709,4.124,0.095,-10.121,0.075,1.017,16.938274,0.002914,17.31597,0.006969,16.34697,0.006201,0.969,0.377695,0.591305,,,,,,,,17.869,0.0025,17.136,0.0006,17.837,0.001,16.278,0.0019,-1.527000000000001,0.003443835071544513,1.015,0.067,0.269,229.54143380527,2.10343193109,,,,,,,0.5706623199868356,-0.09648275442780282,0.02238989961668189,0.035820031695415144,-0.2680552453641902,0.09904660270206544,166.93512389558893,-0.09548783198090328,0.2530192940894104
4421475905598388352,229.54326142888,0.0243,1.95852645311,0.022,0.0653,0.0287,3.93,0.03,-9.752,0.027,1.13,14.862306,0.002775,15.327073,0.00336,14.22274,0.004016,1.104333,0.464767,0.639565,53.67,1.4,B&H+18,,,53.67,1.4,16.249,0.0032,15.094,0.0009,15.931,0.0013,14.111,0.0038,-1.501999999999999,0.005297169055259611,1.323,0.027,0.98,229.54324395251,1.95856979674,b'NGC 5904',b'15181037+0157308',13.41,0.03,12.77,0.02,0.9588563925178081,-0.09468318427830523,-0.12247061111831034,-0.15805709115469793,0.10956333581479001,0.1548029585401129,-127.70794769449975,0.00999373661514541,-0.19205804811987454
4421479101054129792,229.54358138966,0.0611,2.05532054035,0.0529,0.1589,0.0673,4.131,0.074,-9.999,0.069,1.064,16.773848,0.002926,17.119398,0.00874,16.166021,0.006764,0.953377,0.345551,0.607826,,,,,,,,17.681,0.0067,16.924,0.0017,17.6,0.0017,16.093,0.0036,-1.426000000000002,0.007976841480185,1.189,0.269,1.108,229.54356301772,2.05536498065,,,,,,,1.473818361619239,-0.09435782482067685,-0.025676635620765192,0.042911395781359656,-0.1432337134476073,0.09778900102614348,-164.7772804828937,-0.003796603843470109,0.14947531687590268
4421625125645611392,229.5442144975,0.0744,2.22546141166,0.0702,0.1,0.0878,3.948,0.105,-9.931,0.099,1.035,17.175041,0.002963,17.558146,0.010937,16.620216,0.009222,0.937929,0.383104,0.554825,,,,,,,,18.088,0.003,17.381,0.0018,18.077,0.0017,16.541,0.0025,-1.5250000000000021,0.004585847795119241,0.985,0.024,0.639,229.54419693972,2.22550555053,,,,,,,0.5563054083283869,-0.09371472375754195,0.1444640437277541,-0.14011158287733472,-0.06687526582342988,0.1721984592820936,122.97172558575122,0.02014795586920208,0.15394030242155343
4421478448219075968,229.54580368718,0.0231,2.01838748232,0.0206,0.1208,0.0262,4.062,0.029,-9.771,0.026,1.101,14.946826,0.002779,15.410672,0.003144,14.310876,0.004133,1.099796,0.463846,0.63595,,,,,,,,16.282,0.0029,15.19,0.0006,16.026,0.0006,14.214,0.0016,-1.5559999999999992,0.0034190641994557513,1.122,0.064,0.199,229.54578562078,2.01843090909,,,,,,,0.5145698941815845,-0.09213907220936822,-0.06260981331870354,-0.02599245988875463,0.09180717317112466,0.11139837230142136,-145.803333173971,-0.03010016004453012,-0.09054361038767487
4421621384733858560,229.54613403785,0.0231,2.17109757687,0.0228,0.0811,0.0262,4.132,0.033,-9.873,0.032,0.971,14.935209,0.002779,15.395242,0.003494,14.299367,0.003956,1.095875,0.460032,0.635842,,,,,,,,16.309,0.0027,15.193,0.0007,16.036,0.001,14.215,0.0016,-1.5480000000000018,0.003442382895611701,1.21,0.025,0.531,229.54611565855,2.17114145734,,,,,,,0.5771043428174895,-0.09179997717729196,0.09010021212101584,0.04397050419760465,-0.008823398167662927,0.12862847287441212,135.53538443114027,-0.03756152289132758,-0.024502848665021785
4421479135413870080,229.54629065147,0.02,2.05997335294,0.0182,0.0901,0.0222,4.116,0.025,-9.739,0.024,1.171,14.424492,0.002772,14.906207,0.003854,13.762149,0.004336,1.144058,0.481715,0.662343,45.97,0.78,B&H+18,46.61,6.72,45.97,0.78,15.92,0.0018,14.694,0.0004,15.583,0.0005,13.675,0.001,-1.5709999999999997,0.002177154105707724,1.188,0.012,0.306,229.54627234617,2.06001663834,b'NGC 5904',b'15181110+0203360',12.92,0.04,12.3,0.03,0.4853709277620437,-0.09165004214601767,-0.02102398311869396,0.028013863573648684,0.1262343792275844,0.0940305168099269,-167.08020869109222,-0.05552900709491801,-0.11677510189397884
4421526173894091776,229.546557588,0.0419,2.08082963292,0.0375,0.1145,0.0458,4.182,0.051,-9.598,0.048,1.038,16.227213,0.002841,16.55649,0.006643,15.584758,0.004532,0.971732,0.329277,0.642455,,,,,,,,17.18,0.0029,16.379,0.0006,17.096,0.0007,15.512,0.0017,-1.5,0.003504283093587046,1.224,0.274,0.374,229.54653898884,2.0808722894,,,,,,,0.9244392749581979,-0.09138207592584183,-0.00016771912795168875,0.0940250348356439,0.27276243394050004,0.09138222983831266,-179.89484166027344,-0.09452549325096127,-0.2725894049126858
4421479135412223616,229.54707322256,0.0403,2.05997236861,0.036,0.0035,0.0442,3.908,0.05,-9.713,0.047,0.984,16.209803,0.002837,16.546144,0.014465,15.569663,0.01428,0.976481,0.336342,0.64014,,,,,,,,17.25,0.0043,16.435,0.0008,17.174,0.0012,15.537,0.0017,-1.5609999999999982,0.004925444142409901,1.101,0.012,0.406,229.54705584281,2.06001553531,,,,,,,0.33601274968521316,-0.09086797784276303,-0.0210250127103282,-0.17995886529785382,0.15353021638857625,0.09326864723315298,-166.9721745147117,0.14071742029983791,-0.1901455446960904
4421479135413874816,229.54756072413,0.0231,2.06972871049,0.0233,0.1138,0.0249,4.136,0.029,-9.795,0.029,1.102,14.71755,0.002773,15.172188,0.005309,14.074929,0.004162,1.097259,0.454638,0.642621,44.21,1.18,B&H+18,64.31,7.59,44.21,1.18,16.134,0.0028,14.964,0.0005,15.814,0.0006,13.989,0.0009,-1.504999999999999,0.0030610455730027933,1.293,0.121,0.539,229.54754233084,2.06977224198,b'NGC 5904',b'15181140+0204111',13.27,0.04,12.6,0.03,0.9560344926571132,-0.09038023705842275,-0.011268699245204844,0.048049471854969196,0.06865483598029923,0.09108002433802691,-172.89297995356495,-0.05617448383837165,-0.06218251856041045
4421478345139844480,229.54761138266,0.0312,1.99765389793,0.0277,0.0669,0.0362,4.201,0.04,-9.756,0.035,1.066,15.551424,0.002789,15.989244,0.003747,14.94427,0.004313,1.044973,0.437819,0.607154,49.22,0.86,B&H+18,,,49.22,0.86,16.679,0.0028,15.779,0.0006,16.557,0.0009,14.845,0.002,-1.589999999999998,0.0036687872655688284,1.052,0.007,0.325,229.54759270207,1.9976972559,b'NGC 5904',b'15181141+0159517',14.19,0.03,13.57,0.04,0.315054776910243,-0.09033364665974651,-0.08334348526920615,0.11307251064925641,0.10656548175159863,0.12290770625012215,-137.30479793479552,-0.15536691282505807,-0.0016483217790578166
